"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
"Pocillopora_acuta_HIv1_PredGene_g7109.t1",224.603838997633,-0.758859302747218,0.23123052790222,-3.28183008373407,0.00103135733398372,0.00643712851419244,"Pocillopora_acuta_HIv1_PredGene_g7109.t1"
"Pocillopora_acuta_HIv1_PredGene_g17342.t1",635.419108732702,-0.884629358110209,0.192571531912352,-4.59377016594979,4.35308808423819e-06,5.65394474043324e-05,"Pocillopora_acuta_HIv1_PredGene_g17342.t1"
"Pocillopora_acuta_HIv1_PredGene_g27608.t1",65.1954633952579,-1.96360899277881,0.361448615491206,-5.43260897571923,5.55360161964476e-08,1.12796039518199e-06,"Pocillopora_acuta_HIv1_PredGene_g27608.t1"
"Pocillopora_acuta_HIv1_PredGene_g27615.t1",96.7416939405065,0.789467199986095,0.311839394849842,2.53164678044043,0.0113528290360662,0.0443494406634825,"Pocillopora_acuta_HIv1_PredGene_g27615.t1"
"Pocillopora_acuta_HIv1_PredGene_g27619.t1",455.081433544056,-1.20707404550734,0.246150856021486,-4.90379787833028,9.40012158882372e-07,1.44507831156661e-05,"Pocillopora_acuta_HIv1_PredGene_g27619.t1"
"Pocillopora_acuta_HIv1_PredGene_g17344.t1",41.219123694145,1.31341590502797,0.424220977195505,3.09606543672326,0.00196107078753045,0.0109029847659324,"Pocillopora_acuta_HIv1_PredGene_g17344.t1"
"Pocillopora_acuta_HIv1_PredGene_1100_t",41.219123694145,1.31341590502797,0.424220977195505,3.09606543672326,0.00196107078753045,0.0109029847659324,"Pocillopora_acuta_HIv1_PredGene_1100_t"
"Pocillopora_acuta_HIv1_PredGene_g27627.t1",58.2809560193538,1.97257272185017,0.448711183587059,4.39608548661781,1.10220539792215e-05,0.000127559478481226,"Pocillopora_acuta_HIv1_PredGene_g27627.t1"
"Pocillopora_acuta_HIv1_PredGene_g1181.t1",763.489604327984,1.48251678542284,0.315231979059092,4.70293905411458,2.56442985987607e-06,3.52483398386888e-05,"Pocillopora_acuta_HIv1_PredGene_g1181.t1"
"Pocillopora_acuta_HIv1_PredGene_g17345.t1",93.6580812886343,1.19011030586331,0.371071774000024,3.2072240176997,0.00134022586390437,0.00797923843020958,"Pocillopora_acuta_HIv1_PredGene_g17345.t1"
"Pocillopora_acuta_HIv1_PredGene_g1207.t1",115.44161904437,-1.03673659672873,0.388199561092481,-2.67062794664456,0.00757095117314589,0.0323386641770777,"Pocillopora_acuta_HIv1_PredGene_g1207.t1"
"Pocillopora_acuta_HIv1_PredGene_11575_t",115.44161904437,-1.03673659672873,0.388199561092481,-2.67062794664456,0.00757095117314589,0.0323386641770777,"Pocillopora_acuta_HIv1_PredGene_11575_t"
"Pocillopora_acuta_HIv1_PredGene_g1217.t1",31.2668338206651,1.60292839614009,0.559106131954517,2.86694833865726,0.0041445066060637,0.0199575997599506,"Pocillopora_acuta_HIv1_PredGene_g1217.t1"
"Pocillopora_acuta_HIv1_PredGene_g1217.t2",31.2668338206651,1.60292839614009,0.559106131954517,2.86694833865726,0.0041445066060637,0.0199575997599506,"Pocillopora_acuta_HIv1_PredGene_g1217.t2"
"Pocillopora_acuta_HIv1_PredGene_g1218.t1",106.440475718537,-1.22790140169869,0.429741384547281,-2.85730312660544,0.00427257591331039,0.0204183190559155,"Pocillopora_acuta_HIv1_PredGene_g1218.t1"
"Pocillopora_acuta_HIv1_PredGene_g1220.t1",193.441885279368,0.870725667040172,0.344532042633501,2.52727049822305,0.0114952927438585,0.0446840251561283,"Pocillopora_acuta_HIv1_PredGene_g1220.t1"
"Pocillopora_acuta_HIv1_PredGene_g1221.t1",137.713189110556,-2.24507796570765,0.343373101172939,-6.53830471297437,6.22200592303571e-11,2.25157692214869e-09,"Pocillopora_acuta_HIv1_PredGene_g1221.t1"
"Pocillopora_acuta_HIv1_PredGene_g17347.t1",20.5516848972094,-2.87611736956191,0.808078933471453,-3.55920350157664,0.000371981222125157,0.00270657155540947,"Pocillopora_acuta_HIv1_PredGene_g17347.t1"
"Pocillopora_acuta_HIv1_PredGene_g1237.t1",140.483754959932,-0.965229693195347,0.27737666788431,-3.47985178622858,0.000501691242749789,0.00348254682168214,"Pocillopora_acuta_HIv1_PredGene_g1237.t1"
